,Away Team,Home Team,Week,Year,Road Closing Spread,Home Closing Spread
2791,GB,BUF,15,2014,-3.5,3.5
2792,TB,CAR,15,2014,3.5,-3.5
2793,CIN,CLE,15,2014,2.5,-2.5
2794,MIN,DET,15,2014,8,-8
2795,NYJ,TEN,15,2014,-3.5,3.5
2796,DEN,SD,15,2014,-4,4
2797,SF,SEA,15,2014,10,-10
2798,DAL,PHI,15,2014,3.5,-3.5
2799,NO,CHI,15,2014,-3,3
2800,SD,DEN,15,2013,10,-10
2801,WAS,ATL,15,2013,5.5,-5.5
2802,ARI,TEN,15,2013,-3,3
2803,SF,TB,15,2013,-4.5,4.5
2804,NO,STL,15,2013,-6.5,6.5
2805,SEA,NYG,15,2013,-9.5,9.5
2806,CHI,CLE,15,2013,1,-1
2807,HOU,IND,15,2013,6,-6
2808,BUF,JAC,15,2013,-4,4
2809,NE,MIA,15,2013,2.5,-2.5
2810,PHI,MIN,15,2013,-6.5,6.5
2811,KC,OAK,15,2013,-6.5,6.5
2812,NYJ,CAR,15,2013,10,-10
2813,GB,DAL,15,2013,4,-4
2814,CIN,PIT,15,2013,-2,2
2815,BAL,DET,15,2013,4.5,-4.5
2816,CIN,PHI,15,2012,-4.5,4.5
2817,NYG,ATL,15,2012,1,-1
2818,MIN,STL,15,2012,1,-1
2819,TB,NO,15,2012,3.5,-3.5
2820,JAC,MIA,15,2012,7.5,-7.5
2821,IND,HOU,15,2012,10.5,-10.5
2822,WAS,CLE,15,2012,4,-4
2823,GB,CHI,15,2012,-3,3
2824,DEN,BAL,15,2012,-3,3
2825,CAR,SD,15,2012,3,-3
2826,SEA,BUF,15,2012,-4.5,4.5
2827,DET,ARI,15,2012,-5.5,5.5
2828,KC,OAK,15,2012,4.5,-4.5
2829,PIT,DAL,15,2012,-1,1
2830,SF,NE,15,2012,4,-4
2831,NYJ,TEN,15,2012,1,-1
2832,JAC,ATL,15,2011,13.5,-13.5
2833,DAL,TB,15,2011,-7,7
2834,CIN,STL,15,2011,-7,7
2835,MIA,BUF,15,2011,-1,1
2836,WAS,NYG,15,2011,5.5,-5.5
2837,TEN,IND,15,2011,-6.5,6.5
2838,SEA,CHI,15,2011,3.5,-3.5
2839,GB,KC,15,2011,-11,11
2840,CAR,HOU,15,2011,4.5,-4.5
2841,NO,MIN,15,2011,-7,7
2842,DET,OAK,15,2011,-1,1
2843,CLE,ARI,15,2011,6,-6
2844,NYJ,PHI,15,2011,3,-3
2845,NE,DEN,15,2011,-7,7
2846,BAL,SD,15,2011,-1,1
2847,PIT,SF,15,2011,3,-3
2848,SF,SD,15,2010,10,-10
2849,KC,STL,15,2010,3,-3
2850,HOU,TEN,15,2010,2,-2
2851,JAC,IND,15,2010,4,-4
2852,ARI,CAR,15,2010,3,-3
2853,CLE,CIN,15,2010,0,0
2854,BUF,MIA,15,2010,6,-6
2855,PHI,NYG,15,2010,3,-3
2856,WAS,DAL,15,2010,10,-10
2857,DET,TB,15,2010,4,-4
2858,NO,BAL,15,2010,2,-2
2859,ATL,SEA,15,2010,-6,6
2860,NYJ,PIT,15,2010,3,-3
2861,DEN,OAK,15,2010,7,-7
2862,GB,NE,15,2010,14,-14
2863,CHI,MIN,15,2010,-6,6
2864,IND,JAC,15,2009,-3,3
2865,DAL,NO,15,2009,7,-7
2866,MIA,TEN,15,2009,5,-5
2867,NE,BUF,15,2009,-7,7
2868,ARI,DET,15,2009,-14,14
2869,ATL,NYJ,15,2009,5,-5
2870,CLE,KC,15,2009,3,-3
2871,HOU,STL,15,2009,-14,14
2872,CIN,SD,15,2009,7,-7
2873,OAK,DEN,15,2009,14,-14
2874,GB,PIT,15,2009,3,-3
2875,SF,PHI,15,2009,7,-7
2876,CHI,BAL,15,2009,11,-11
2877,TB,SEA,15,2009,7,-7
2878,MIN,CAR,15,2009,-9,9
2879,NYG,WAS,15,2009,-3,3
2880,NO,CHI,15,2008,3,-3
2881,GB,JAC,15,2008,-3,3
2882,DET,IND,15,2008,17,-17
2883,WAS,CIN,15,2008,-7,7
2884,TB,ATL,15,2008,6,-6
2885,SF,MIA,15,2008,6,-6
2886,SEA,STL,15,2008,-2,2
2887,BUF,NYJ,15,2008,8,-8
2888,TEN,HOU,15,2008,-3,3
2889,SD,KC,15,2008,-6,6
2890,MIN,ARI,15,2008,5,-5
2891,PIT,BAL,15,2008,3,-3
2892,DEN,CAR,15,2008,7,-7
2893,NE,OAK,15,2008,-7,7
2894,NYG,DAL,15,2008,3,-3
2895,CLE,PHI,15,2008,15,-15
2896,DEN,HOU,15,2007,-3,3
2897,CIN,SF,15,2007,-9,9
2898,ARI,NO,15,2007,4,-4
2899,ATL,TB,15,2007,13,-13
2900,BAL,MIA,15,2007,-3,3
2901,BUF,CLE,15,2007,4,-4
2902,GB,STL,15,2007,-7,7
2903,JAC,PIT,15,2007,3,-3
2904,NYJ,NE,15,2007,21,-21
2905,SEA,CAR,15,2007,-7,7
2906,TEN,KC,15,2007,-4,4
2907,IND,OAK,15,2007,-10,10
2908,DET,SD,15,2007,10,-10
2909,PHI,DAL,15,2007,10,-10
2910,WAS,NYG,15,2007,6,-6
2911,CHI,MIN,15,2007,11,-11
2912,BAL,CLE,16,2019,-9.5,9.5
2913,BUF,NE,16,2019,7,-7
2914,CAR,IND,16,2019,7.5,-7.5
2915,CIN,MIA,16,2019,-1.5,1.5
2916,DET,DEN,16,2019,9.5,-9.5
2917,HOU,TB,16,2019,-3,3
2918,JAC,ATL,16,2019,7.5,-7.5
2919,LAR,SF,16,2019,7,-7
2920,NO,TEN,16,2019,-3.5,3.5
2921,NYG,WAS,16,2019,-1,1
2922,OAK,LAC,16,2019,7.5,-7.5
2923,PIT,NYJ,16,2019,-3,3
2924,ARI,SEA,16,2019,8,-8
2925,DAL,PHI,16,2019,-2,2
2926,KC,CHI,16,2019,-6.5,6.5
2927,GB,MIN,16,2019,4,-4
2928,WAS,TEN,16,2018,12.5,-12.5
2929,BAL,LAC,16,2018,4,-4
2930,JAC,MIA,16,2018,3,-3
2931,NYG,IND,16,2018,10,-10
2932,ATL,CAR,16,2018,-2.5,2.5
2933,BUF,NE,16,2018,14,-14
2934,CIN,CLE,16,2018,10,-10
2935,GB,NYJ,16,2018,-3,3
2936,HOU,PHI,16,2018,1,-1
2937,MIN,DET,16,2018,-6.5,6.5
2938,TB,DAL,16,2018,7,-7
2939,CHI,SF,16,2018,-3.5,3.5
2940,LAR,ARI,16,2018,-14.5,14.5
2941,PIT,NO,16,2018,6.5,-6.5
2942,KC,SEA,16,2018,-1,1
2943,DEN,OAK,16,2018,-2.5,2.5
2944,IND,BAL,16,2017,13.5,-13.5
2945,MIN,GB,16,2017,-8.5,8.5
2946,MIA,KC,16,2017,11,-11
2947,BUF,NE,16,2017,11,-11
2948,ATL,NO,16,2017,5.5,-5.5
2949,LAC,NYJ,16,2017,-7.5,7.5
2950,LAR,TEN,16,2017,-5.5,5.5
2951,DEN,WAS,16,2017,3,-3
2952,TB,CAR,16,2017,10,-10
2953,CLE,CHI,16,2017,5.5,-5.5
2954,DET,CIN,16,2017,-3,3
2955,JAC,SF,16,2017,-4,4
2956,NYG,ARI,16,2017,3,-3
2957,SEA,DAL,16,2017,4.5,-4.5
2958,PIT,HOU,16,2017,-8,8
2959,OAK,PHI,16,2017,10,-10
2960,NYG,PHI,16,2016,2,-2
2961,MIA,BUF,16,2016,4.5,-4.5
2962,TB,NO,16,2016,3,-3
2963,NYJ,NE,16,2016,17,-17
2964,TEN,JAC,16,2016,-4,4
2965,MIN,GB,16,2016,6,-6
2966,SD,CLE,16,2016,-4.5,4.5
2967,WAS,CHI,16,2016,-3,3
2968,ATL,CAR,16,2016,-3,3
2969,IND,OAK,16,2016,3.5,-3.5
2970,ARI,SEA,16,2016,9,-9
2971,SF,LA,16,2016,6,-6
2972,CIN,HOU,16,2016,3,-3
2973,BAL,PIT,16,2016,5.5,-5.5
2974,DEN,KC,16,2016,3.5,-3.5
2975,DET,DAL,16,2017,6.5,-6.5
2976,SD,OAK,16,2015,4,-4
2977,WAS,PHI,16,2015,3.5,-3.5
2978,SF,DET,16,2015,8.5,-8.5
2979,CLE,KC,16,2015,11.5,-11.5
2980,HOU,TEN,16,2015,-3.5,3.5
2981,JAC,NO,16,2015,2.5,-2.5
2982,NE,NYJ,16,2015,-2.5,2.5
2983,CAR,ATL,16,2015,-7,7
2984,CHI,TB,16,2015,3,-3
2985,DAL,BUF,16,2015,6.5,-6.5
2986,NYG,MIN,16,2015,7,-7
2987,IND,MIA,16,2015,2.5,-2.5
2988,STL,SEA,16,2015,11,-11
2989,GB,ARI,16,2015,6,-6
2990,PIT,BAL,16,2015,-11,11
2991,CIN,DEN,16,2015,3.5,-3.5
2992,TEN,JAC,16,2014,4,-4
2993,SD,SF,16,2014,2,-2
2994,PHI,WAS,16,2014,-7,7
2995,MIN,MIA,16,2014,4.5,-4.5
2996,BAL,HOU,16,2014,-6,6
2997,DET,CHI,16,2014,-10,10
2998,CLE,CAR,16,2014,6,-6
2999,ATL,NO,16,2014,6,-6
3000,GB,TB,16,2014,-11.5,11.5
3001,KC,PIT,16,2014,2.5,-2.5
3002,NE,NYJ,16,2014,-10,10
3003,NYG,STL,16,2014,7,-7
3004,BUF,OAK,16,2014,-7,7
3005,IND,DAL,16,2014,3.5,-3.5
3006,SEA,ARI,16,2014,-9.5,9.5
3007,DEN,CIN,16,2014,-3.5,3.5
3008,MIA,BUF,16,2013,1,-1
3009,NO,CAR,16,2013,3.5,-3.5
3010,DAL,WAS,16,2013,-3,3
3011,TB,STL,16,2013,3.5,-3.5
3012,CHI,PHI,16,2013,2.5,-2.5
3013,CLE,NYJ,16,2013,2.5,-2.5
3014,IND,KC,16,2013,7.5,-7.5
3015,MIN,CIN,16,2013,7.5,-7.5
3016,DEN,HOU,16,2013,-9,9
3017,TEN,JAC,16,2013,-4,4
3018,ARI,SEA,16,2013,8,-8
3019,NYG,DET,16,2013,9.5,-9.5
3020,OAK,SD,16,2013,10,-10
3021,PIT,GB,16,2013,-1,1
3022,NE,BAL,16,2013,-1,1
3023,ATL,SF,16,2013,15.5,-15.5
3024,ATL,DET,16,2012,-3.5,3.5
3025,NYG,BAL,16,2012,-1,1
3026,STL,TB,16,2012,3,-3
3027,CIN,PIT,16,2012,3.5,-3.5
3028,WAS,PHI,16,2012,-4,4
3029,OAK,CAR,16,2012,9.5,-9.5
3030,NO,DAL,16,2012,1,-1
3031,TEN,GB,16,2012,11,-11
3032,MIN,HOU,16,2012,7.5,-7.5
3033,NE,JAC,16,2012,-14,14
3034,IND,KC,16,2012,-4.5,4.5
3035,BUF,MIA,16,2012,5,-5
3036,CLE,DEN,16,2012,11,-11
3037,CHI,ARI,16,2012,-7,7
3038,SF,SEA,16,2012,2.5,-2.5
3039,SD,NYJ,16,2012,3,-3
3040,HOU,IND,16,2011,-7,7
3041,MIA,NE,16,2011,7.5,-7.5
3042,CLE,BAL,16,2011,10.5,-10.5
3043,ARI,CIN,16,2011,3.5,-3.5
3044,MIN,WAS,16,2011,6,-6
3045,DEN,BUF,16,2011,-3,3
3046,STL,PIT,16,2011,10,-10
3047,NYG,NYJ,16,2011,1.5,-1.5
3048,TB,CAR,16,2011,9,-9
3049,JAC,TEN,16,2011,8.5,-8.5
3050,OAK,KC,16,2011,3,-3
3051,SD,DET,16,2011,-1,1
3052,PHI,DAL,16,2011,-1.5,1.5
3053,SF,SEA,16,2011,-1.5,1.5
3054,CHI,GB,16,2011,13,-13
3055,ATL,NO,16,2011,7,-7
3056,CAR,PIT,16,2010,14,-14
3057,DAL,ARI,16,2010,-7,7
3058,DET,MIA,16,2010,4,-4
3059,WAS,JAC,16,2010,7,-7
3060,SF,STL,16,2010,3,-3
3061,NE,BUF,16,2010,-7,7
3062,NYJ,CHI,16,2010,3,-3
3063,BAL,CLE,16,2010,-3,3
3064,TEN,KC,16,2010,4,-4
3065,IND,OAK,16,2010,-3,3
3066,HOU,DEN,16,2010,-2,2
3067,SD,CIN,16,2010,-8,8
3068,SEA,TB,16,2010,6,-6
3069,NYG,GB,16,2010,3,-3
3070,NO,ATL,16,2010,2,-2
3071,MIN,PHI,16,2010,15,-15
3072,SD,TEN,16,2009,2,-2
3073,SEA,GB,16,2009,14,-14
3074,OAK,CLE,16,2009,3,-3
3075,KC,CIN,16,2009,14,-14
3076,BUF,ATL,16,2009,8,-8
3077,HOU,MIA,16,2009,2,-2
3078,CAR,NYG,16,2009,8,-8
3079,TB,NO,16,2009,14,-14
3080,JAC,NE,16,2009,9,-9
3081,BAL,PIT,16,2009,3,-3
3082,STL,ARI,16,2009,17,-17
3083,DET,SF,16,2009,15,-15
3084,DEN,PHI,16,2009,7,-7
3085,NYJ,IND,16,2009,3,-3
3086,DAL,WAS,16,2009,-7,7
3087,MIN,CHI,16,2009,-8,8
3088,IND,JAC,16,2008,-5,5
3089,BAL,DAL,16,2008,6,-6
3090,PIT,TEN,16,2008,-3,3
3091,MIA,KC,16,2008,-3,3
3092,ARI,NE,16,2008,8,-8
3093,CIN,CLE,16,2008,3,-3
3094,SF,STL,16,2008,-3,3
3095,NO,DET,16,2008,-7,7
3096,SD,TB,16,2008,5,-5
3097,NYJ,SEA,16,2008,-4,4
3098,HOU,OAK,16,2008,-7,7
3099,BUF,DEN,16,2008,7,-7
3100,PHI,WAS,16,2008,-6,6
3101,ATL,MIN,16,2008,3,-3
3102,CAR,NYG,16,2008,4,-4
3103,GB,CHI,16,2008,4,-4
3104,PIT,STL,16,2007,-8,8
3105,DAL,CAR,16,2007,-11,11
3106,CLE,CIN,16,2007,-2,2
3107,GB,CHI,16,2007,-8,8
3108,HOU,IND,16,2007,7,-7
3109,KC,DET,16,2007,6,-6
3110,NYG,BUF,16,2007,-2,2
3111,OAK,JAC,16,2007,14,-14
3112,PHI,NO,16,2007,3,-3
3113,ATL,ARI,16,2007,11,-11
3114,TB,SF,16,2007,-7,7
3115,MIA,NE,16,2007,23,-23
3116,BAL,SEA,16,2007,13,-13
3117,NYJ,TEN,16,2007,8,-8
3118,WAS,MIN,16,2007,6,-6
3119,DEN,SD,16,2007,9,-9
3120,ATL,TB,17,2019,1,-1
3121,CHI,MIN,17,2019,-5.5,5.5
3122,CLE,CIN,17,2019,-2.5,2.5
3123,GB,DET,17,2019,-13.5,13.5
3124,IND,JAC,17,2019,-5,5
3125,LAC,KC,17,2019,10,-10
3126,MIA,NE,17,2019,17.5,-17.5
3127,NO,CAR,17,2019,-13.5,13.5
3128,NYJ,BUF,17,2019,-1.5,1.5
3129,PHI,NYG,17,2019,-4,4
3130,PIT,BAL,17,2019,-2,2
3131,TEN,HOU,17,2019,-10,10
3132,WAS,DAL,17,2019,13,-13
3133,ARI,LAR,17,2019,7,-7
3134,OAK,DEN,17,2019,5.5,-5.5
3135,SF,SEA,17,2019,-3.5,3.5
3136,CLE,BAL,17,2018,7,-7
3137,MIA,BUF,17,2018,5.5,-5.5
3138,DET,GB,17,2018,7.5,-7.5
3139,JAC,HOU,17,2018,7,-7
3140,OAK,KC,17,2018,14.5,-14.5
3141,CHI,MIN,17,2018,6,-6
3142,NYJ,NE,17,2018,14,-14
3143,CAR,NO,17,2018,8,-8
3144,DAL,NYG,17,2018,7.5,-7.5
3145,CIN,PIT,17,2018,14,-14
3146,ATL,TB,17,2018,-2.5,2.5
3147,IND,TEN,17,2018,-5,5
3148,PHI,WAS,17,2018,-6,6
3149,LAC,DEN,17,2018,-7,7
3150,SF,LAR,17,2018,10.5,-10.5
3151,ARI,SEA,17,2018,15.5,-15.5
3152,BUF,MIA,17,2017,-2.5,2.5
3153,CHI,MIN,17,2017,13.5,-13.5
3154,NYJ,NE,17,2017,17,-17
3155,WAS,NYG,17,2017,-5,5
3156,CIN,BAL,17,2017,8,-8
3157,CLE,PIT,17,2017,5,-5
3158,NO,TB,17,2017,-6,6
3159,JAC,TEN,17,2017,2.5,-2.5
3160,CAR,ATL,17,2017,5,-5
3161,GB,DET,17,2017,7.5,-7.5
3162,HOU,IND,17,2017,5.5,-5.5
3163,DAL,PHI,17,2017,-3.5,3.5
3164,ARI,SEA,17,2017,8,-8
3165,KC,DEN,17,2017,3,-3
3166,SF,LAR,17,2017,-6.5,6.5
3167,OAK,LAC,17,2017,7,-7
3168,NO,ATL,17,2017,7.5,-7.5
3169,CHI,MIN,17,2017,6,-6
3170,JAC,IND,17,2017,5.5,-5.5
3171,DAL,PHI,17,2017,6.5,-6.5
3172,GB,DET,17,2017,-3.5,3.5
3173,NE,MIA,17,2017,-7.5,7.5
3174,BUF,NYJ,17,2017,-3.5,3.5
3175,CAR,TB,17,2017,3.5,-3.5
3176,NYG,WAS,17,2017,10,-10
3177,HOU,TEN,17,2017,3,-3
3178,BAL,CIN,17,2017,-2.5,2.5
3179,CLE,PIT,17,2017,3.5,-3.5
3180,KC,SD,17,2017,-5.5,5.5
3181,OAK,DEN,17,2017,1,-1
3182,SEA,SF,17,2017,-11.5,11.5
3183,ARI,LA,17,2017,-7,7
3184,NO,ATL,17,2016,6,-6
3185,NYJ,BUF,17,2016,-2.5,2.5
3186,WAS,DAL,17,2016,3,-3
3187,TEN,IND,17,2016,3.5,-3.5
3188,TB,CAR,17,2016,10,-10
3189,DET,CHI,17,2016,-2.5,2.5
3190,PIT,CLE,17,2016,-13,13
3191,MIN,GB,17,2016,3,-3
3192,OAK,KC,17,2016,6.5,-6.5
3193,NE,MIA,17,2016,-10,10
3194,PHI,NYG,17,2016,4,-4
3195,BAL,CIN,17,2016,10,-10
3196,JAC,HOU,17,2016,5,-5
3197,SEA,ARI,17,2016,6,-6
3198,SD,DEN,17,2016,10,-10
3199,STL,SF,17,2016,-3,3
3200,CAR,ATL,17,2014,2.5,-2.5
3201,CLE,BAL,17,2014,14,-14
3202,DAL,WAS,17,2014,-6,6
3203,IND,TEN,17,2014,-7.5,7.5
3204,DET,GB,17,2014,9,-9
3205,JAC,HOU,17,2014,8.5,-8.5
3206,SD,KC,17,2014,3,-3
3207,NYJ,MIA,17,2014,7,-7
3208,CHI,MIN,17,2014,7,-7
3209,BUF,NE,17,2014,4.5,-4.5
3210,PHI,NYG,17,2014,-1,1
3211,CIN,PIT,17,2014,3,-3
3212,NO,TB,17,2014,-6,6
3213,OAK,DEN,17,2014,16.5,-16.5
3214,ARI,SF,17,2014,6,-6
3215,STL,SEA,17,2014,11,-11
3216,CAR,ATL,17,2013,-5.5,5.5
3217,GB,CHI,17,2013,-3,3
3218,HOU,TEN,17,2013,7,-7
3219,CLE,PIT,17,2013,9.5,-9.5
3220,WAS,NYG,17,2013,3.5,-3.5
3221,BAL,CIN,17,2013,6.5,-6.5
3222,PHI,DAL,17,2013,-7.5,7.5
3223,JAC,IND,17,2013,11,-11
3224,NYJ,MIA,17,2013,7.5,-7.5
3225,DET,MIN,17,2013,-2.5,2.5
3226,BUF,NE,17,2013,7.5,-7.5
3227,TB,NO,17,2013,11,-11
3228,DEN,OAK,17,2013,-10,10
3229,SF,ARI,17,2013,3,-3
3230,KC,SD,17,2013,15.5,-15.5
3231,STL,SEA,17,2013,13,-13
3232,TB,ATL,17,2012,3.5,-3.5
3233,NYJ,BUF,17,2012,3.5,-3.5
3234,DAL,WAS,17,2012,3.5,-3.5
3235,JAC,TEN,17,2012,4,-4
3236,CLE,PIT,17,2012,11,-11
3237,BAL,CIN,17,2012,1,-1
3238,CHI,DET,17,2012,-3.5,3.5
3239,HOU,IND,17,2012,-7,7
3240,GB,MIN,17,2012,-3.5,3.5
3241,MIA,NE,17,2012,10,-10
3242,CAR,NO,17,2012,5,-5
3243,PHI,NYG,17,2012,7,-7
3244,OAK,SD,17,2012,10,-10
3245,KC,DEN,17,2012,16,-16
3246,ARI,SF,17,2012,16.5,-16.5
3247,STL,SEA,17,2012,10.5,-10.5
3248,WAS,PHI,17,2012,7,-7
3249,NYJ,MIA,17,2012,1.5,-1.5
3250,CAR,NO,17,2012,7,-7
3251,DET,GB,17,2012,-6.5,6.5
3252,SF,STL,17,2012,-12.5,12.5
3253,IND,JAC,17,2012,3,-3
3254,BUF,NE,17,2012,10,-10
3255,TEN,HOU,17,2012,-1,1
3256,CHI,MIN,17,2012,1.5,-1.5
3257,PIT,CLE,17,2012,-7,7
3258,BAL,CIN,17,2012,-2.5,2.5
3259,TB,ATL,17,2012,9.5,-9.5
3260,KC,DEN,17,2012,1,-1
3261,SD,OAK,17,2012,2.5,-2.5
3262,SEA,ARI,17,2012,2.5,-2.5
3263,DAL,NYG,17,2012,3,-3
3264,OAK,KC,17,2011,5,-5
3265,MIA,NE,17,2011,4,-4
3266,PIT,CLE,17,2011,-6,6
3267,CIN,BAL,17,2011,10,-10
3268,MIN,DET,17,2011,4,-4
3269,BUF,NYJ,17,2011,0,0
3270,CAR,ATL,17,2011,14,-14
3271,TB,NO,17,2011,7,-7
3272,TEN,IND,17,2011,9,-9
3273,JAC,HOU,17,2011,4,-4
3274,NYG,WAS,17,2011,-4,4
3275,CHI,GB,17,2011,12,-12
3276,DAL,PHI,17,2011,-2,2
3277,ARI,SF,17,2011,6,-6
3278,SD,DEN,17,2011,-6,6
3279,STL,SEA,17,2011,-3,3
3280,IND,BUF,17,2010,8,-8
3281,NO,CAR,17,2010,10,-10
3282,JAC,CLE,17,2010,2,-2
3283,CHI,DET,17,2010,-5,5
3284,NE,HOU,17,2010,9,-9
3285,PIT,MIA,17,2010,-3,3
3286,NYG,MIN,17,2010,9,-9
3287,SF,STL,17,2010,-7,7
3288,ATL,TB,17,2010,-3,3
3289,PHI,DAL,17,2010,3,-3
3290,GB,ARI,17,2010,3,-3
3291,KC,DEN,17,2010,9,-9
3292,BAL,OAK,17,2010,-10,10
3293,WAS,SD,17,2010,3,-3
3294,TEN,SEA,17,2010,-6,6
3295,CIN,NYJ,17,2010,10,-10
3296,OAK,TB,17,2008,11,-11
3297,DET,GB,17,2008,11,-11
3298,NYG,MIN,17,2008,7,-7
3299,CHI,HOU,17,2008,3,-3
3300,CAR,NO,17,2008,-2,2
3301,STL,ATL,17,2008,14,-14
3302,KC,CIN,17,2008,1,-1
3303,TEN,IND,17,2008,-3,3
3304,CLE,PIT,17,2008,12,-12
3305,NE,BUF,17,2008,-6,6
3306,DAL,PHI,17,2008,3,-3
3307,JAC,BAL,17,2008,11,-11
3308,MIA,NYJ,17,2008,3,-3
3309,SEA,ARI,17,2008,7,-7
3310,WAS,SF,17,2008,3,-3
3311,DEN,SD,17,2008,7,-7
3312,NE,NYG,17,2007,-13,13
3313,BUF,PHI,17,2007,9,-9
3314,CAR,TB,17,2007,-3,3
3315,CIN,MIA,17,2007,-3,3
3316,DET,GB,17,2007,3,-3
3317,JAC,HOU,17,2007,7,-7
3318,NO,CHI,17,2007,1,-1
3319,SEA,ATL,17,2007,-2,2
3320,SF,CLE,17,2007,12,-12
3321,DAL,WAS,17,2007,9,-9
3322,PIT,BAL,17,2007,-3,3
3323,MIN,DEN,17,2007,-3,3
3324,SD,OAK,17,2007,-9,9
3325,STL,ARI,17,2007,6,-6
3326,KC,NYJ,17,2007,5,-5
3327,TEN,IND,17,2007,-5,5
